timestamp,edge,lat,long,head,time,bitrate_p15,jitter_p15,lost_p15
1663856628.7,"(1800927808, 5244033276, 0)",40.644172191908986,-8.656980423939642,51.49179415467745,14:23,6.02,1.398,3
1663856628.8,"(1800927808, 5244033276, 0)",40.6441760764658,-8.656973579784975,51.49179415467745,14:23,7.88,0.372,0
1663856628.9,"(1800927808, 5244033276, 0)",40.644179961022196,-8.656966735629512,51.49179415467745,14:23,2.9,1.322,0
1663856629.0,"(1800927808, 5244033276, 0)",40.64418,-8.656966667,52.323229186303536,14:23,6.72,1.943,0
1663856629.1,"(1800927808, 5244033276, 0)",40.644184069575644,-8.656959452818983,52.323229186303536,14:23,3.59,3.389,3
1663856629.2,"(1800927808, 5244033276, 0)",40.64418813915085,-8.656952238637084,52.323229186303536,14:23,1.62,5.813,6
1663856629.3,"(1800927808, 5244033276, 0)",40.6441922087256,-8.656945024454307,52.323229186303536,14:23,1.51,4.205,13
1663856629.4,"(1800927808, 5244033276, 0)",40.64419627829991,-8.65693781027065,52.323229186303536,14:23,3.82,8.632,2
1663856629.5,"(1800927808, 5244033276, 0)",40.64420034787376,-8.656930596086113,52.323229186303536,14:23,8.11,0.765,2
1663856629.6,"(5244033276, 1800927808, 0)",40.644204417447156,-8.656923381900697,52.323229186303536,14:23,4.87,2.146,0
1663856629.7,"(5244033276, 1800927808, 0)",40.64420848702012,-8.6569161677144,52.323229186303536,14:23,4.98,2.949,0
1663856629.8,"(5244033276, 1800927808, 0)",40.64421255659263,-8.656908953527223,52.323229186303536,14:23,5.21,1.338,0
1663856629.9,"(1800927808, 5244033276, 0)",40.644216626164685,-8.656901739339167,52.323229186303536,14:23,1.74,4.427,6
1663856630.0,"(1800927808, 5244033276, 0)",40.644216667,-8.656901667,53.30917425355517,14:23,0.695,7.883,0
1663856630.1,"(5244033276, 1800927808, 0)",40.64422073646467,-8.656894452818985,53.30917425355517,14:23,0.232,8.884,0
1663856630.3,"(5244033276, 1800927808, 0)",40.64422887539265,-8.656880024454317,53.30917425355517,14:23,0.695,18.035,33
1663856630.4,"(1800927808, 5244033276, 0)",40.644232944855965,-8.656872810270663,53.30917425355517,14:23,0.347,17.097,70
1663856630.5,"(5244033276, 1800927808, 0)",40.64423701431883,-8.65686559608613,53.30917425355517,14:23,1.62,15.074,41
1663856630.6,"(1800927808, 5244033276, 0)",40.64424108378125,-8.656858381900715,53.30917425355517,14:23,2.66,17.931,17
1663856630.7,"(5244033276, 1800927808, 0)",40.644245153243226,-8.656851167714423,53.30917425355517,14:23,2.32,6.918,13
1663856630.8,"(1800927808, 5244033276, 0)",40.64424922270475,-8.65684395352725,53.30917425355517,14:23,2.66,2.418,8
1663856630.9,"(5244033276, 1800927808, 0)",40.64425329216582,-8.6568367393392,53.30917425355517,14:23,5.1,2.68,4
1663856631.0,"(1800927808, 5244033276, 0)",40.644253333,-8.656836667,53.477161358078604,14:23,7.65,0.649,2
1663856631.1,"(1800927808, 5244033276, 0)",40.6442575875917,-8.65682963772406,53.477161358078604,14:23,8.46,0.141,0
1663856631.2,"(5244033276, 1800927808, 0)",40.64426184218298,-8.656822608447222,53.477161358078604,14:23,6.02,1.093,0
1663856631.3,"(1800927808, 5244033276, 0)",40.64426609677381,-8.656815579169487,53.477161358078604,14:23,7.88,0.776,0
1663856631.4,"(1800927808, 5244033276, 0)",40.64427035136423,-8.656808549890858,53.477161358078604,14:23,7.18,1.105,3
1663856631.5,"(1800927808, 5244033276, 0)",40.64427460595422,-8.656801520611332,53.477161358078604,14:23,2.32,3.532,0
1663856631.6,"(1800927808, 5244033276, 0)",40.644278860543785,-8.656794491330908,53.477161358078604,14:23,1.97,2.063,0
1663856631.7,"(5244033276, 1800927808, 0)",40.64428311513293,-8.656787462049591,53.477161358078604,14:23,1.39,6.05,0
1663856631.8,"(5244033276, 1800927808, 0)",40.64428736972164,-8.656780432767377,53.477161358078604,14:23,1.62,5.637,6
1663856631.9,"(5244033276, 1800927808, 0)",40.64429162430993,-8.656773403484264,53.477161358078604,14:23,3.01,5.258,0
1663856632.0,"(1800927808, 5244033276, 0)",40.644291667,-8.656773333,53.47789353109346,14:23,3.48,4.631,0
1663856632.1,"(1800927808, 5244033276, 0)",40.6442957364647,-8.656766673755984,53.47789353109346,14:23,4.52,1.445,2
1663856632.2,"(5244033276, 1800927808, 0)",40.644299805929016,-8.656760014511155,53.47789353109346,14:23,4.05,0.766,2
1663856632.3,"(5244033276, 1800927808, 0)",40.644303875392936,-8.656753355265515,53.47789353109346,14:23,4.4,0.886,0
1663856632.4,"(1800927808, 5244033276, 0)",40.644307944856486,-8.656746696019065,53.47789353109346,14:23,4.52,1.428,2
1663856632.5,"(1800927808, 5244033276, 0)",40.64431201431965,-8.656740036771799,53.47789353109346,14:23,6.37,1.261,1
1663856632.6,"(1800927808, 5244033276, 0)",40.64431608378244,-8.656733377523723,53.47789353109346,14:23,5.56,1.671,0
1663856632.7,"(1800927808, 5244033276, 0)",40.644320153244834,-8.656726718274834,53.47789353109346,14:23,8.34,0.27,1
1663856632.8,"(5244033276, 1800927808, 0)",40.64432422270686,-8.656720059025135,53.47789353109346,14:23,6.83,0.4,1
1663856632.9,"(1800927808, 5244033276, 0)",40.6443282921685,-8.656713399774622,53.47789353109346,14:23,8.11,0.384,0
1663856633.0,"(1800927808, 5244033276, 0)",40.644328333,-8.656713333,51.52883284645941,14:23,8.46,0.228,0
1663856633.1,"(5244033276, 1800927808, 0)",40.64433221755969,-8.656707413708926,51.52883284645941,14:23,8.46,0.138,0
1663856633.2,"(5244033276, 1800927808, 0)",40.64433610211907,-8.656701494417161,51.52883284645941,14:23,8.46,0.802,0
1663856633.3,"(1800927808, 5244033276, 0)",40.64433998667817,-8.656695575124708,51.52883284645941,14:23,8.46,0.179,0
1663856633.4,"(5244033276, 1800927808, 0)",40.64434387123694,-8.656689655831567,51.52883284645941,14:23,8.34,0.206,0
1663856633.5,"(1800927808, 5244033276, 0)",40.64434775579543,-8.656683736537735,51.52883284645941,14:23,8.46,0.092,0
1663856633.6,"(5244033276, 1800927808, 0)",40.64435164035359,-8.656677817243216,51.52883284645941,14:23,7.88,0.424,0
1663856633.7,"(1800927808, 5244033276, 0)",40.64435552491147,-8.656671897948007,51.52883284645941,14:23,7.76,0.438,1
1663856633.8,"(5244033276, 1800927808, 0)",40.64435940946905,-8.656665978652107,51.52883284645941,14:23,8.46,0.347,0
1663856633.9,"(1800927808, 5244033276, 0)",40.64436329402632,-8.65666005935552,51.52883284645941,14:23,8.34,0.264,0
